id,name,email,language_id,description,latitude,longitude,type_id,subtype_id,subtype_google,phone_number,website_address,from_google_place,valid,created_at,updated_at,address,image_file_name,image_content_type,image_file_size,image_updated_at
662,Lagoa de Jacumã,,1,"Located 40 km from Natal, the Jacumã lagoon is famous for ""esquibunda"" which is a type of skiing down the dunes in a piece of wood. Don't be afraid it is quite safe and fun.",,,4,15,,,,false,true,2016-03-28T12:59:03.034Z,2016-03-28T12:59:03.034Z,"Ceará-Mirim, Rio Grande do Norte, Brasil Cep 59570-000",resource,image/jpeg,119892,2016-03-28T12:59:02.891Z
663,Igreja Presbiteriana de Natal,,2,"A Igreja Presbiteriana é oriunda da Reforma Protestante do século XVI, e mantém o caráter de Igreja Católica",5.7843657,352099749,10,115,,3211-1771,,false,true,2016-03-28T12:59:03.110Z,2016-03-28T12:59:03.110Z,"Av. Junqueira Aires-533
Cidade Alta- 59025-275",,,,
665,Carnatal,contato@carnatal.com.br,1,"The Carnatal happens every year on the first weekend of December. Dragging crowds, the biggest off-season carnival in the country will have its 21st year. People from all over the country are attracted every year for this huge event, gathering rhythms in a great party.",,,4,61,,(84) 4006-0990,http://www.carnatal.com.br/,false,true,2016-03-28T12:59:05.819Z,2016-03-28T12:59:05.819Z,-,resource,image/jpeg,204167,2016-03-28T12:59:05.630Z
668,Praia dos Artistas,,1,One of the liveliest and well located beaches in town. Hosts two handicraft centers.,-5.7751459,-35.1942185,4,86,,,,false,true,2016-03-28T12:59:08.966Z,2016-03-28T12:59:08.966Z,"Avenida Presidente Café Filho, Santos Reis, Natal/RN - CEP: 59010-000",resource,image/jpeg,118114,2016-03-28T12:59:08.697Z
669,Game Station,,1,"Playground located inside the Midway Mall. It has several toys that serve all ages, ideal for family fun.",-5.812073,-35.206695,4,126,,(84) 3222-1480,www1.gamestation.com.br/cms/opencms/gamestation/pt/parques/natal.html,false,true,2016-03-28T12:59:11.302Z,2016-03-28T12:59:11.302Z,"Avenida Bernardo Vieira, 3375, Tirol, Natal/RN - CEP: 59015-450",resource,image/jpeg,32471,2016-03-28T12:59:11.178Z
670,Museu de Arte Sacra,,2,"Pequeno museu de Arte Sacra, possuindo apenas três salas, com acervo de imagens de santos dos séculos XVII a XX. Localizado na Igreja do Galo.",-5.7882831,-35.2093077,10,11,,(84) 3211-4236,,false,true,2016-03-28T12:59:12.835Z,2016-03-28T12:59:12.835Z,"Rua Santo Antônio, Cidade Alta, Natal/RN - CEP: 59025-520",resource,image/jpeg,164284,2016-03-28T12:59:12.547Z
671,Cidade Táxi,,1,24 hour taxi service.,-5.803079,-35.2162228,2,105,,(84) 3223-6488,,false,true,2016-03-28T12:59:13.761Z,2016-03-28T12:59:13.761Z,"Rua Presidente José Bento, 810, Alecrim, Natal - RN 59032-060",resource,image/jpeg,22190,2016-03-28T12:59:13.629Z
659,Ginásio da UFRN,,2,"O Ginásio de Esportes da Universidade Federal do Rio Grande do Norte, que está localizado no Campus Universitário, é palco de diversas competições importantes, possui quadra, salas de aula para as atividades desportivas e academia.",-5.8377567,-35.2035755,10,77,,,,false,true,2016-03-28T12:58:59.532Z,2016-04-02T14:15:29.306Z,"Avenida Salgado Filho, 3000, Lagoa Nova, Natal/RN - CEP: 59078-970",resource,image/jpeg,81207,2016-03-28T12:58:59.373Z
656,A Cozinharia,acozinharia@gmail.com,1,"Nice atmosphere, ideal for having a good time with friends. It has an impecable  presentation of the dishes which are very well prepared and dashing. It opens on Saturdays for lunch, from noon to 03:00pm",37.4954474,-88.4185699,1,19,,,www.acozinharia.com/,false,true,2016-03-28T12:58:57.324Z,2016-04-03T22:22:33.914Z,"Rua Ismael Pereira da Silva, Loja 1 Capim Macio, Natal/RN - CEP: 59082-000",resource,image/jpeg,377288,2016-03-28T12:58:57.126Z
672,Cipó Brasil,,1,It is a great and delicious choice to get out at night. It is located at Ponta Negra and gathering good music and diverse menu.,-5.8826636,-35.1770515,1,19,,,http://www.cipobrasil.com.br/,false,true,2016-03-28T12:59:14.739Z,2016-04-04T00:40:33.612Z,"Rua Aristides Porpino Filho, Ponta Negra, Natal/RN - CEP: 59090-720",resource,image/jpeg,7858,2016-03-28T12:59:14.619Z
660,Astral Sucos,dian_astral@hotmail.com,2,"Ambiente descontraído, no calçadão da praia de Ponta Negra, para desfrutar de sucos e experimentar as delícias oferecidas no cardápio.",-5.8831687,-35.1702943,9,3,,(84) 9910-48104,,false,true,2016-03-28T12:59:00.489Z,2016-04-08T17:52:39.015Z,"Av. Erivan França, 102 - Ponta Negra, Natal - RN, 59090-100",resource,image/jpeg,40884,2016-03-28T12:59:00.345Z
667,Praça das Flores,,2,Praça que recebe várias feiras de produtos alimentícios e feiras gastronômicas. ,-5.7842064,-35.1952581,10,78,,,,false,true,2016-03-28T12:59:07.555Z,2016-05-30T14:39:42.763Z,"Rua Coronel Joaquim Manoel, Petrópolis, Natal/RN - CEP: 59012-330",resource,image/jpeg,449192,2016-03-28T12:59:07.303Z
653,Farmácia Raia Drogasil,,2,"Farmácia Drogasil - as outras filiais poderão ser vistas no site:
www.drogasil.com.br",5.8052586,35.2245519,8,18,,,www.drogasil.com.br,false,true,2016-03-28T12:58:52.927Z,2016-06-06T12:48:23.912Z,AV. Prudente de Morais- 2056-Barro Vermelho-Natal/RN,Drogasil.jpg,image/jpeg,7642,2016-06-06T12:48:23.825Z
674,Pedra do Rosário,,2,"Local onde está localizada a imagem da padroeira de Natal, Nossa Senhora da Apresentação, e é apreciado por fotógrafos e turistas pelo seu belo pôr-do-sol.",-5.7851754,-35.2111197,10,31,,,,false,true,2016-03-28T12:59:16.888Z,2016-03-28T12:59:16.888Z,"Avenida do Contorno, Cidade Alta, Natal/RN - CEP: 59025-460",resource,image/jpeg,48973,2016-03-28T12:59:16.739Z
675,Maracajaú Bistrô,reservas@enseadamaracajau.com.br,2,"O Maracajaú Bistrô localiza-se dentro do Hotel Enseada Maracajaú, - aberto ao público externo. Oferece um ambiente aconchegante com pratos individuais e especiais com a assinatura de um Chef de Cozinha. Serve camarão, peixe, filé mignon, carne de sol e uma boa carta de vinhos.",-5.4516794,-35.3575974,9,87,,(84 )3261-6205,www.enseadamaracajau.com.br,false,true,2016-03-28T12:59:18.405Z,2016-03-28T12:59:18.405Z,Rua Francisco de Assis Varela Cavalcante- 44- Praia de Maracajaú-Maxaranguape-RN-Brasil,resource,image/jpeg,255925,2016-03-28T12:59:18.220Z
677,Banco do Brasil - Natal Shopping,,1,Banking services.,-5.8421976,-35.2132558,2,83,,(84) 3235-8252,www.bancobrasil.com.br/,false,true,2016-03-28T12:59:20.888Z,2016-03-28T12:59:20.888Z,"Avenida Salgado Filho, 2964, Candelária, Natal/RN - CEP: 59064-900",resource,image/jpeg,59267,2016-03-28T12:59:20.772Z
678,Whiskritorio,,1,Have 3 environments such as outdoor balcony room with games like pool and another for submitting bands facing rock,-5.8644075,-35.1942595,4,56,,(84) 3081-1590,www.whiskritorio.net/,false,true,2016-03-28T12:59:22.124Z,2016-03-28T12:59:22.124Z,"Rua Énico Monteiro, Capim Macio, Natal/RN - CEP: 59082-170",resource,image/jpeg,89075,2016-03-28T12:59:21.914Z
680,Centro Cultural do Sol,,2,"Localizado na rua Chila no bairro da Ribeira, abriga inúmeros festivais e manifestações culturais regionais.",-5.775957699999999,-35.2057296,10,31,,,www.dosol.com.br/,false,true,2016-03-28T12:59:30.396Z,2016-03-28T12:59:30.396Z,"Rua Chile, Ribeira, Natal/RN - CEP: 59012-250",resource,image/jpeg,3847687,2016-03-28T12:59:27.441Z
681,Vila Hall,reservas@viladomar.com.br,1,The Vila do Mar Hotel provides also a conference area surrounded by beautiful scenery and sea breeze.,13.0039002,45.1068495,2,17,,(84) 4009-4999,http://www.viladomar.com.br/,false,true,2016-03-28T12:59:31.515Z,2016-03-28T12:59:31.515Z,"Avenida Engenheiro Roberto Freire, 4233 Ponta Negra, Natal/RN - CEP: 59090-001",resource,image/jpeg,51257,2016-03-28T12:59:31.396Z
682,Correio agência Rio Branco,,2,Serviço de Correios,13.0039004,45.1068496,8,59,,(84) 3232-6491,www.correios.com.br,false,true,2016-03-28T12:59:32.499Z,2016-03-28T12:59:32.499Z,"Avenida Rio Branco, Cidade Alta, Natal/RN - CEP: 59025-001",resource,image/jpeg,16546,2016-03-28T12:59:32.403Z
683,IBAMA,,2,"O IBAMA cuida da preservação, controle, fiscalização e conservação da fauna e flora.",-5.8042696,-35.2091494,8,90,,0800 61 8080,www.ibama.gov.br/,false,true,2016-03-28T12:59:33.246Z,2016-03-28T12:59:33.246Z,"Avenida Almirante Alexandrino de Alencar, 1399, Tirol, Natal/RN - CEP: 59015-350",resource,image/jpeg,12887,2016-03-28T12:59:33.146Z
685,Banco do Brasil - Av. Prudente de Morais,,1,Banking services.,-5.801164,-35.2063485,2,83,,(84) 3223-4226,www.bancobrasil.com.br,false,true,2016-03-28T12:59:35.419Z,2016-03-28T12:59:35.419Z,"Avenida Prudente de Morais, 3044, Lagoa Seca, Natal/RN - CEP: 59022-305",resource,image/jpeg,59267,2016-03-28T12:59:35.300Z
688,HSBC Bank Brasil - Av Prudente de Morais,,1,Banking service.,-5.811546,-35.210185,2,83,,(84) 4009-0500,www.hsbc.com.br/,false,true,2016-03-28T12:59:38.800Z,2016-03-28T12:59:38.800Z,"Avenida Prudente de Morais, 3346, Lagoa Nova, Natal/RN - CEP: 59056-200",resource,image/png,16409,2016-03-28T12:59:38.684Z
689,Passeio-Trilhas Parque das Dunas,,2,"O passeio das Trilhas no  Parque das Dunas,é uma excelente aventura. Está localizado dentro da cidade e sua imensa área permite que sejam realizadas 3 trilhas: a Ubaia Doce (4,4 quilômetros, 2h30), a Peroba (2,4 quilômetros, 1h30), e a Perobinha, ideal para realizar com crianças acima de 7 anos (800 metros, 40 minutos). Agendamento prévio.",-5.8042699,-35.2091492,10,101,,(84) 3201 3985,,false,true,2016-03-28T12:59:40.424Z,2016-03-28T12:59:40.424Z,"Avenida Almirante Alexandrino de Alencar, Tirol, Natal/RN - CEP: 59015-350",resource,image/jpeg,450810,2016-03-28T12:59:40.256Z
691,Igreja do Rosário,,2,"Construída pelos escravos entre os anos de 1706 a 1714, com localização privilegiada no alto de um platô de visualiza-se o Rio Potengi.",-5.783015799999999,-35.208583,10,115,,(84) 3523-2323,,false,true,2016-03-28T12:59:43.915Z,2016-03-28T12:59:43.915Z,"Rua Quintino Bocaiúva, Cidade Alta, Natal/RN - CEP: 59025-370",resource,image/jpeg,396680,2016-03-28T12:59:43.625Z
710,Cinépolis Natal Shopping,,2,Rede de cinema disponível em todo o país. Está localizado no segundo piso do Natal Shopping.,37.4954463,-88.418572,10,39,,2010-2014,www.cinepolis.com.br,false,true,2016-03-28T13:00:07.005Z,2016-03-28T13:00:07.005Z,"Avenida Senador Salgado Filho, Candelária, Natal/RN - CEP: 59064-000",resource,image/png,110985,2016-03-28T13:00:06.854Z
676,Natal Shopping,,1,"The first mall built in town in the 90's. It is well known for its posh and dashing environment. It houses services, shops, restaurants, cinema.",37.4954466,-88.4185722,4,122,,(84) 3209 8199,http://www.natalshopping.com.br/,false,true,2016-03-28T12:59:19.814Z,2016-04-08T17:30:37.360Z,"Avenida Senador Salgado Filho, Candelária, Natal/RN - CEP: 59064-000",resource,image/jpeg,185741,2016-03-28T12:59:19.644Z
684,Vilarte,,2,"Localizado no bairro de Ponta Negra, esse centro de artesanato reúne lojas, praça de alimentação e serviços, tudo isso com vista para o Morro do Careca.",-5.8734227,-35.179918,10,57,,(84) 2010-0336,www.vilartenatal.com.br/,false,true,2016-03-28T12:59:34.311Z,2016-05-17T13:56:26.431Z,"Avenida Engenheiro Roberto Freire, 2107, Ponta Negra, Natal/RN - CEP: 59080-400",vilart.png,image/png,410387,2016-05-17T13:50:36.109Z
692,A Mulher Potiguar,,2,"Você sabia, que no Rio Grande do Norte, deu-se a conquista do primeiro voto feminino do país, foi eleita a primeira Prefeita, a primeira Deputada Estadual e a primeira promotora de Justiça? e que a mulher Potiguar foi pioneira no movimento de libertação feminina, destacando-se nesse pioneirismo a escritora Nísia Floresta, que conviveu com escritores e filósofos franceses, no século 19?",5.9034091,37.8969249,10,113,,,,false,true,2016-03-28T12:59:44.714Z,2016-03-28T12:59:44.714Z,Rio Grande do Norte ,resource,image/jpeg,4785,2016-03-28T12:59:44.614Z
693,Pedra Oca,,1,This cave is located on the reefs of Camurupim beach. It is an attraction that can be visited only during the low tide and the visitors really enjoy to visit it.,-6.099412,-35.101499,4,128,,,,false,true,2016-03-28T12:59:46.382Z,2016-03-28T12:59:46.382Z,"Praia de Camurupim, Nísia Floresta/RN",resource,image/jpeg,300309,2016-03-28T12:59:45.990Z
694,Piazzale Italia Ristorante e Pizzaria,comercial@piazzaleitalia.com.br,2,"Um ambiente arrojado e atendimento de qualidade para deliciar-se com a culinária italiana, incluindo pizzas. Abre para almoços, sexta, sábado e domingo, das 12:00 às 15:00.",-5.8840705,-35.1837097,9,87,,(84) 3236 2697,http://www.piazzaleitalia.com.br/,false,true,2016-03-28T12:59:47.366Z,2016-03-28T12:59:47.366Z,"R. Dep. Antônio Florêncio de Queiroz, 12 - Ponta Negra, Natal - RN
59092-500",resource,image/jpeg,41953,2016-03-28T12:59:47.213Z
697,Banco do Brasil - Av. Prudente de Morais,,2,Serviços bancários.,-5.801164,-35.2063485,8,40,,(84) 3223-4226,www.bancobrasil.com.br,false,true,2016-03-28T12:59:49.645Z,2016-03-28T12:59:49.645Z,"Avenida Prudente de Morais, 3044, Lagoa Seca, Natal/RN - CEP: 59022-305",resource,image/jpeg,59267,2016-03-28T12:59:49.528Z
698,Museu Câmara Cascudo,,2,"O MCC é um museu de ciências naturais e antropológicas, mantido pela Universidade Federal do Rio Grande do Norte.",-5.7967662,-35.1990013,10,11,,(84)33424912,www.mcc.ufrn.br,false,true,2016-03-28T12:59:51.088Z,2016-03-28T12:59:51.088Z,"Avenida Hermes da Fonseca, Tirol, Natal/RN - CEP: 59020-650",resource,image/jpeg,113337,2016-03-28T12:59:50.792Z
699,Anauê Receptivo,operacao@anauereceptivo.com.br,1,"It offers city tour, shopping and beaches tour.",-5.8683007,-35.1876774,2,123,,(84) 4005-9500,http://www.anauereceptivo.com.br/,false,true,2016-03-28T12:59:53.197Z,2016-03-28T12:59:53.197Z,"Rua Manoel Messias Soares, Capim Macio, Natal/RN - CEP: 59082-323",resource,image/png,323934,2016-03-28T12:59:52.935Z
702,Passeio à Cunhaú & Baía Formosa,,2,"Passeio pelas praias, manguezal e rios. Duração aproximada de 2h, passando pelas exuberantes paisagens do encontro do rio com o mar e o passeio ecológico pelo manguezal.",,,10,101,,,http://www.barradocunhau.com.br/,false,true,2016-03-28T12:59:57.716Z,2016-03-28T12:59:57.716Z,"As praias citadas localizam-se no Litoral Sul, a 92 km de Natal",resource,image/jpeg,416126,2016-03-28T12:59:57.547Z
703,Farmácia Extrafarma,,2,Localizada no Natal Shopping,5.8125089,35.2675692,8,18,,,extrafarma.com.br,false,true,2016-03-28T12:59:57.765Z,2016-03-28T12:59:57.765Z,"Avenida Senador Salgado Filho, Candelária, Natal/RN - CEP: 59064-000",,,,
704,Ponte Newton Navarro,,1,"Ponte de Todos Newton Navarro connects the neighborhoods of the North Zone and the cities of the north coast of the state to the neighborhoods of the East Zone and the southern coast, as well as other areas of the city through the Rio Potengi, it became a tourist attraction due to its height and stateliness.",,,4,102,,,,false,true,2016-03-28T12:59:58.997Z,2016-03-28T12:59:58.997Z,"5.759167,35.204444",resource,image/jpeg,74783,2016-03-28T12:59:58.799Z
706,Brasil Mostra Brasil,,1,An exposition which takes place annually in the city bringing a variety of products from differents sectors. It happens from August 22nd to 31st at the Convention Center.,-5.8332479,-35.1828718,4,61,,(84) 3236-2843,,false,true,2016-03-28T13:00:03.568Z,2016-03-28T13:00:03.568Z,"Avenida Senador Dinarte Mariz, Parque das Dunas, Natal/RN - CEP: 59090-002",resource,image/jpeg,621315,2016-03-28T13:00:03.439Z
707,AABB Natal,aabbnatal@supercabo.com.br,2,"Associação Atlética do Banco do Brasil é um clube com atividades voltadas para o desenvolvimento do esporte e lazer, oferecendo aulas de diversas modalidades esportivas.",-5.796262,-35.198992,10,14,,(84) 3211-4412,www.aabbnatal.com.br/,false,true,2016-03-28T13:00:04.781Z,2016-03-28T13:00:04.781Z,"Avenida Hermes da Fonseca - de 967 a 1313 -, Tirol, Natal/RN - CEP: 59014-615",resource,image/jpeg,83029,2016-03-28T13:00:04.639Z
708,Passeio a Barreira do Inferno,,2,"Inaugurada em 1965, foi o primeiro centro de lançamentos de foguetes da América do Sul. Visita agendada.Já o Centro de Cultura Espacial é aberto diariamente e pode ser visitado.",5.9473102,5.1572911,10,101,,84-3216-1455,www.clbi.cta.br,false,true,2016-03-28T13:00:04.851Z,2016-03-28T13:00:04.851Z,"R. Barreira do Inferno - Cotovelo
Parnamirim - RN
",,,,
709,Natal em Natal,,1,"As the name implies, the Christmas season is special for our city. It gets more beautiful and it is decorated to enter in the Christmas atmosphere. The events are marked by cultural performances throughout this period, where the mixed and the diversity of shows and performances appear in all the corners of the city.",,,4,61,,,,false,true,2016-03-28T13:00:05.750Z,2016-03-28T13:00:05.750Z,-,resource,image/jpeg,32212,2016-03-28T13:00:05.609Z
695,Famiglia Reis Magos,,1,"It is the most famous pizzeria in the whole city, offers good service, diverse menu and also home delivery  from 5 pm. Check on website other spots in Natal.",-5.8621337,-35.2009228,1,19,,,http://www.reismagos.com.br/,false,true,2016-03-28T12:59:48.597Z,2016-04-04T00:47:29.235Z,"Avenida Engenheiro Roberto Freire, 1482, Capim Macio, Natal/RN - CEP: 59082-400",resource,image/jpeg,72131,2016-03-28T12:59:48.425Z
705,Hostel Verdes Mares ,albergue@hostelverdesmares.com.br,2,"Dispõe de quartos coletivos: beliches, banheiros privados, ventilador de teto e armários com chave.",-5.868630200000001,-35.2294687,11,132,,,www.hostelverdesmares.com.br/,false,true,2016-03-28T13:00:01.795Z,2016-06-10T12:42:59.178Z,"Rua das Algas, 2166 Ponta Negra, Natal/RN - CEP: 59090-410",resource,image/jpeg,597752,2016-03-28T13:00:01.071Z
711,Bari Palesi,baripalesi@yahoo.com.br,2,"Restaurante tradicional com pratos bem servidos, numa excelente localização.",-5.8626957,-35.2006255,9,87,,(84) 3217-1645,,false,true,2016-03-28T13:00:07.770Z,2016-03-28T13:00:07.770Z," Av. Engenheiro Roberto Freire, 2693 - Capim Macio, Natal - RN, 59082-400",resource,image/jpeg,13246,2016-03-28T13:00:07.650Z
714,Banco do Brasil - Av. Afonso Pena,,2,Serviços bancários.,-5.7899104,-35.1977227,8,40,,(84) 3212-5500,www.bancobrasil.com.br/,false,true,2016-03-28T13:00:09.767Z,2016-03-28T13:00:09.767Z,"Avenida Afonso Pena, 826, Petrópolis, Natal/RN - CEP: 59020-100",resource,image/jpeg,59267,2016-03-28T13:00:09.606Z
719,Polícia Militar,,2,Número de contato para relatar ocorrências a polícia militar. Serviço 24h.,-5.8831573,-35.2465621,8,90,,190,,false,true,2016-03-28T13:00:14.352Z,2016-03-28T13:00:14.352Z,"Av. Rodrigues Alves, S/N,  Tirol, Natal - RN, 59020-200",,,,
720,Hakuna Matata Pub,,1,"80's greatest music and also electronic music, pizza, and a menu with a lot of options.",-5.8637315,-35.1951368,4,56,,(84) 9999-3445,https://www.facebook.com/hakuna.natal.3,false,true,2016-03-28T13:00:15.689Z,2016-03-28T13:00:15.689Z,"Rua Abraham Tahim, Capim Macio, Natal/RN - CEP: 59082-160",resource,image/jpeg,99061,2016-03-28T13:00:15.456Z
721,Biblioteca Sesc,,2,"Pertence ao Serviço Social do Comércio - SESC, está aberta ao público em geral, seu acervo está disponível para consulta e empréstimo.",-5.7820154,-35.2049907,10,129,,(84) 3211-4615,http://www.sescrn.com.br/cultura.php,false,true,2016-03-28T13:00:18.396Z,2016-03-28T13:00:18.396Z,"Avenida Rio Branco, nº. 375, Centro - Natal/RN",resource,image/png,1477750,2016-03-28T13:00:18.169Z
